CustomerID,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
53305,3,1,15,1,2,8,149
53306,3,0,12,2,2,1,142
53307,4,0,15,,5,18,288
53308,11,0,13,2,3,4,184
53309,9,0,14,2,2,2,159
53310,3,0,23,1,2,9,165
53311,3,0,12,2,2,2,151
53312,3,1,15,3,5,12,187
53313,4,0,12,1,2,4,169
53314,11,0,13,1,2,4,163
53315,9,1,19,1,,5,234
53316,6,1,13,2,,3,233
53317,7,0,13,2,2,4,177
53318,5,0,23,,2,1,263
53319,6,0,20,2,2,1,188
53320,3,0,14,1,2,5,174
53321,8,0,23,3,3,3,173
53322,4,1,25,2,2,3,153
53323,7,1,15,1,3,3,150
53324,2,0,22,2,2,4,148
53325,3,1,19,2,2,4,167
53326,3,1,21,3,,16,232
53327,3,1,20,1,8,9,145
53328,2,0,13,1,2,3,148
53329,3,0,13,2,2,4,168
53330,4,0,17,2,2,3,161
53331,2,0,18,1,4,5,157
53332,3,0,15,3,6,4,190
53333,2,0,20,1,2,3,154
53334,4,1,14,1,2,4,177
53335,5,1,20,2,2,3,149
53336,8,1,20,1,2,3,153
53337,7,0,15,1,,3,243
53338,5,0,17,4,,9,234
53339,7,0,16,2,2,1,155
53340,8,0,19,,4,9,268
53341,6,0,14,2,3,3,181
53342,2,1,23,6,8,8,170
53343,3,1,14,1,2,10,201
53344,3,0,,14,15,8,304
53345,10,0,12,1,2,5,177
53346,5,1,12,1,2,4,148
53347,3,1,25,2,2,2,153
53348,8,0,15,2,2,4,150
53349,3,1,14,3,8,2,151
53350,3,0,15,2,2,3,174
53351,11,1,15,1,2,1,149
53352,6,0,22,2,2,1,173
53353,3,0,14,1,2,3,145
53354,3,0,20,2,2,1,152
53355,2,1,18,5,5,12,191
53356,3,1,19,2,2,3,158
53357,2,1,20,2,2,3,167
53358,6,1,14,1,2,1,153
53359,7,0,19,3,3,3,149
53360,9,1,22,2,3,3,149
53361,3,0,20,2,2,1,148
53362,3,0,15,2,2,1,145
53363,9,0,18,1,2,4,187
53364,5,1,12,1,2,3,153
53365,4,1,14,2,2,,231
53366,5,0,16,4,6,3,148
53367,3,1,26,1,2,8,165
53368,6,0,12,1,2,8,199
53369,6,0,18,1,2,1,148
53370,3,0,14,2,2,1,194
53371,4,0,19,1,2,2,172
53372,3,0,14,4,6,12,261
53373,8,0,21,2,2,3,148
53374,3,1,19,1,2,1,149
53375,4,0,13,2,2,,222
53376,3,0,13,2,2,8,168
53377,4,1,14,2,3,18,172
53378,6,0,22,3,4,10,150
53379,3,1,14,1,2,1,146
53380,3,0,20,2,2,1,155
53381,2,1,12,1,9,6,184
53382,10,1,15,1,2,1,161
53383,3,0,13,7,7,4,192
53384,3,1,12,4,4,,228
53385,2,0,15,1,2,5,194
53386,7,0,12,2,12,,231
53387,3,0,13,2,2,9,169
53388,3,0,16,1,2,3,147
53389,3,0,17,2,2,1,171
53390,4,0,,8,8,9,296
53391,6,0,25,2,2,1,150
53392,8,0,14,,16,3,274
53393,7,0,12,5,8,8,198
53394,3,1,14,1,2,4,182
53395,8,0,14,1,2,9,203
53396,2,0,19,2,2,8,204
53397,6,1,17,2,,1,257
53398,3,1,20,1,3,8,176
53399,6,0,14,2,2,8,176
53400,2,1,23,2,2,3,148
53401,3,0,,6,7,1,299
53402,8,1,21,2,2,1,149
53403,5,0,19,2,2,3,160
53404,5,0,15,1,2,3,148
53405,11,0,,1,2,4,299
53406,3,1,14,1,2,3,180
53407,4,0,,2,2,12,319
53408,11,0,15,3,3,3,153
53409,3,1,16,2,2,9,161
53410,3,1,18,2,2,8,167
53411,6,1,12,1,2,2,146
53412,5,1,19,,2,6,265
53413,2,0,18,1,2,3,152
53414,8,0,14,1,,8,233
53415,3,0,16,3,4,3,169
53416,3,1,25,2,2,3,162
53417,3,0,13,2,2,4,166
53418,3,0,16,2,2,1,136
53419,10,0,12,2,,9,232
53420,3,1,12,3,11,,229
53421,2,1,13,1,,8,239
53422,3,1,16,1,2,1,151
53423,2,0,18,1,2,3,149
53424,3,0,13,2,2,4,180
53425,3,0,16,2,2,2,150
53426,4,0,14,1,3,3,167
53427,9,0,15,2,,9,235
53428,8,0,15,2,3,2,175
53429,3,0,17,1,,9,252
53430,2,0,19,1,3,3,167
53431,3,0,21,2,2,3,164
53432,8,0,,1,2,1,308
53433,6,0,19,2,2,1,149
53434,5,1,14,,5,4,262
53435,7,0,16,2,2,1,173
53436,5,1,15,7,7,8,189
53437,3,0,23,2,6,11,325
53438,10,1,13,2,2,1,194
53439,10,0,19,1,3,3,175
53440,3,0,16,6,7,10,323
53441,5,1,19,2,,12,258
53442,2,0,13,2,2,14,188
53443,3,0,17,16,16,15,152
53444,3,1,14,2,,9,234
53445,2,0,20,3,3,3,148
53446,5,0,,2,2,2,302
53447,11,0,13,6,8,8,165
53448,2,0,12,2,2,,222
53449,5,1,15,1,,5,244
53450,3,0,17,1,2,5,147
53451,4,0,13,1,7,13,200
53452,9,0,15,1,2,1,173
53453,8,1,15,2,2,3,145
53454,3,1,20,1,2,1,147
53455,3,0,23,2,2,1,136
53456,5,0,17,3,3,3,153
53457,4,1,,8,8,8,317
53458,5,0,16,2,2,2,166
53459,3,0,15,6,8,6,209
53460,3,0,14,2,2,4,145
53461,11,0,,2,3,3,321
53462,8,0,12,7,,1,232
53463,4,0,20,1,2,4,154
53464,2,0,12,6,8,,214
53465,9,0,,4,7,3,293
53466,7,0,14,2,,1,259
53467,3,1,15,1,2,3,148
53468,3,0,14,2,2,1,139
53469,10,1,24,2,2,8,171
53470,11,1,13,2,3,8,150
53471,3,0,13,1,2,,212
53472,3,0,17,1,2,4,165
53473,2,0,16,2,2,,225
53474,3,0,14,2,2,9,159
53475,2,0,19,1,2,,213
53476,6,0,21,5,12,,228
53477,3,0,20,2,2,3,171
53478,5,0,19,2,,3,235
53479,5,0,14,2,2,8,162
53480,11,0,15,3,4,,230
53481,6,0,16,1,2,3,196
53482,2,1,23,4,5,,221
53483,3,0,23,4,4,9,170
53484,3,0,17,3,3,3,147
53485,2,0,18,2,2,5,203
53486,4,1,15,1,2,1,192
53487,3,1,16,6,6,7,162
53488,3,0,21,2,2,1,149
53489,6,1,21,1,3,3,148
53490,2,0,,6,14,8,302
53491,3,0,16,1,2,1,151
53492,5,1,15,1,2,1,172
53493,2,0,18,2,2,3,168
53494,5,0,18,2,2,1,155
53495,4,0,,1,3,2,294
53496,3,0,14,1,5,13,181
53497,9,0,20,4,5,,229
53498,2,1,15,3,3,,212
53499,6,0,23,1,2,8,150
53500,2,0,18,1,2,8,202
53501,5,0,,2,5,10,300
53502,9,0,17,2,2,1,199
53503,10,0,12,1,,2,233
53504,9,0,12,8,,6,247
53505,3,0,,5,5,10,321
53506,3,1,12,1,3,3,146
53507,22,0,16,2,2,4,193
53508,4,0,21,2,2,10,203
53509,2,0,13,2,3,3,153
53510,2,0,18,1,2,5,157
53511,3,0,12,1,2,3,175
53512,8,0,18,2,,4,256
53513,4,0,12,2,2,3,165
53514,2,0,15,2,2,2,158
53515,6,0,20,2,2,1,168
53516,3,1,14,1,2,3,176
53517,3,0,14,2,6,1,153
53518,3,1,15,2,2,3,152
53519,3,0,13,1,2,1,144
53520,2,1,18,1,2,4,207
53521,5,1,12,2,2,1,173
53522,3,0,13,3,3,3,151
53523,9,0,14,1,2,4,182
53524,3,0,14,3,3,3,150
53525,3,0,21,2,2,4,182
53526,3,0,18,1,2,5,168
53527,3,0,14,1,4,11,198
53528,11,0,18,1,,14,260
53529,2,1,13,,14,15,263
53530,9,0,14,2,2,6,177
53531,8,0,13,2,2,8,148
53532,10,0,23,2,2,3,161
53533,3,1,12,2,2,1,150
53534,3,0,23,2,2,8,169
53535,3,0,19,2,2,5,191
53536,5,1,14,2,2,1,169
53537,4,0,19,7,7,,228
53538,2,0,21,2,5,10,178
53539,3,0,14,3,3,3,149
53540,10,0,14,2,2,4,178
53541,3,0,13,1,2,1,153
53542,6,0,14,1,5,3,324
53543,3,0,14,1,2,9,156
53544,3,0,26,1,2,1,151
53545,6,1,20,2,2,3,170
53546,3,0,14,4,4,12,190
53547,3,0,13,1,2,3,155
53548,3,1,12,2,2,3,154
53549,5,0,,5,5,8,311
53550,2,1,19,2,2,4,147
53551,2,1,12,1,2,1,154
53552,10,0,,13,16,10,295
53553,4,0,14,2,2,1,148
53554,3,0,14,1,2,5,161
53555,8,0,18,2,2,1,146
53556,10,0,20,2,2,4,166
53557,7,0,13,2,2,1,168
53558,4,0,,3,3,3,304
53559,3,0,13,2,4,4,157
53560,7,0,,2,2,4,316
53561,5,1,16,2,2,,215
53562,3,0,14,1,2,1,147
53563,3,0,13,1,2,2,170
53564,3,0,15,1,2,8,152
53565,3,0,14,9,9,10,160
53566,3,0,26,2,2,18,170
53567,3,0,18,1,3,3,152
53568,4,0,12,2,2,5,199
53569,9,0,17,1,2,4,188
53570,2,1,19,1,2,10,177
53571,3,0,21,1,3,3,152
53572,6,1,15,2,2,8,175
53573,4,1,22,6,8,,228
53574,2,0,14,2,5,11,153
53575,9,0,13,2,2,4,194
53576,2,0,15,1,2,2,175
53577,2,1,22,2,6,8,161
53578,5,1,18,1,,1,257
53579,6,1,12,3,5,,229
53580,3,1,15,3,7,9,147
53581,9,0,18,2,2,,230
53582,3,0,14,7,8,8,145
53583,3,1,26,2,2,1,144
53584,3,0,16,1,2,3,163
53585,5,0,,2,2,10,303
53586,3,1,13,1,2,2,193
53587,3,0,20,1,2,9,193
53588,7,0,18,1,2,6,177
53589,5,0,,2,2,8,322
53590,4,0,,1,2,1,312
53591,3,0,13,2,2,8,162
53592,7,0,12,1,2,1,151
53593,3,0,12,2,2,4,150
53594,3,1,12,1,2,1,191
53595,8,0,,2,2,1,308
53596,5,0,15,,2,8,286
53597,2,0,18,2,2,1,151
53598,9,0,,2,4,11,307
53599,2,1,15,2,2,9,209
53600,3,1,13,2,2,2,155
53601,3,0,23,1,2,2,137
53602,3,1,15,2,2,1,136
53603,3,1,21,1,3,3,154
53604,4,1,,1,2,12,313
53605,3,1,16,4,16,1,261
53606,3,0,21,3,3,3,151
53607,4,0,,2,2,9,313
53608,2,1,13,2,2,3,170
53609,6,1,25,3,12,11,323
53610,8,0,13,2,6,,230
53611,6,0,14,4,6,11,169
53612,2,1,12,1,2,3,147
53613,3,0,,2,15,14,317
53614,6,0,12,1,2,9,170
53615,2,1,15,2,3,3,160
53616,8,1,17,1,2,1,149
53617,5,0,15,11,16,,227
53618,11,1,12,5,6,13,179
53619,3,0,12,1,2,6,205
53620,3,1,13,3,3,3,164
53621,2,0,15,8,8,8,153
53622,9,1,19,2,2,8,172
53623,5,1,14,2,8,8,158
53624,4,0,12,1,2,3,146
53625,3,0,19,2,3,2,146
53626,3,0,16,1,2,9,187
53627,5,0,,2,2,1,306
53628,8,1,,14,16,3,296
53629,3,0,13,3,3,3,149
53630,3,0,19,2,2,2,174
53631,2,0,14,1,2,4,164
53632,2,0,13,6,7,8,171
53633,5,0,13,1,2,8,196
53634,8,0,13,4,6,8,159
53635,2,0,12,8,8,6,192
53636,6,1,,1,2,3,294
53637,4,1,13,1,2,,216
53638,11,1,20,6,8,,209
53639,3,1,24,1,,9,244
53640,2,0,12,1,2,8,170
53641,3,1,20,4,10,,224
53642,3,0,14,4,12,10,187
53643,3,1,12,2,3,3,148
53644,6,0,13,2,2,3,149
53645,2,1,,1,3,11,304
53646,6,0,,6,10,12,317
53647,8,0,,2,8,8,322
53648,11,0,17,2,2,1,160
53649,2,0,12,2,2,,210
53650,3,0,14,4,9,9,172
53651,2,0,18,1,2,8,166
53652,3,1,12,2,2,2,167
53653,3,1,12,,2,11,265
53654,5,0,16,1,2,8,194
53655,3,0,13,2,10,7,186
53656,5,0,12,2,2,3,162
53657,9,1,15,5,6,,225
53658,5,0,23,2,2,4,149
53659,4,0,17,6,7,14,171
53660,3,0,12,2,2,9,204
53661,10,0,15,2,2,1,150
53662,5,0,17,1,,4,256
53663,3,0,16,2,2,1,141
53664,2,0,13,2,2,1,179
53665,5,0,21,2,2,1,176
53666,8,1,18,,4,9,262
53667,6,1,13,12,,10,259
53668,3,0,21,2,2,1,145
53669,7,0,21,6,12,9,189
53670,6,0,14,1,8,8,179
53671,9,0,15,1,2,1,153
53672,2,1,19,4,4,3,171
53673,3,0,12,1,2,4,151
53674,3,0,12,2,5,12,192
53675,3,0,12,2,2,5,172
53676,3,1,16,4,7,8,187
53677,5,1,13,1,2,5,186
53678,4,0,12,1,4,,231
53679,5,1,15,1,4,4,180
53680,9,1,16,2,2,4,155
53681,8,0,14,2,2,,225
53682,2,1,14,1,2,3,166
53683,5,0,22,1,,6,234
53684,4,0,12,1,2,3,187
53685,4,1,12,1,,3,257
53686,3,1,15,2,2,9,166
53687,3,1,12,3,5,5,183
53688,3,1,14,4,8,8,149
53689,2,0,13,1,2,2,164
53690,2,0,,1,2,10,293
53691,11,0,14,2,2,5,155
53692,6,0,19,1,2,3,161
53693,4,0,12,1,3,,219
53694,6,0,12,2,2,3,157
53695,2,0,13,2,2,8,161
53696,3,0,14,1,2,10,205
53697,5,0,21,1,2,4,168
53698,2,1,13,3,8,8,201
53699,8,0,,6,13,8,298
53700,5,1,,2,2,6,322
53701,4,0,14,,2,1,272
53702,5,1,17,1,2,,218
53703,3,0,13,2,2,1,139
53704,9,0,15,2,2,3,173
53705,5,0,12,,2,1,289
53706,7,0,15,2,2,4,155
53707,3,0,13,1,2,1,138
53708,2,0,15,2,2,5,146
53709,3,0,17,2,2,9,183
53710,6,0,14,2,2,3,181
53711,9,0,13,2,2,3,159
53712,5,0,13,2,3,3,169
53713,2,0,15,2,2,4,160
53714,4,0,23,2,2,1,146
53715,5,0,,4,6,7,297
53716,3,1,13,2,2,4,167
53717,6,0,13,2,2,,217
53718,7,0,18,2,2,3,158
53719,4,1,13,2,2,4,146
53720,5,0,12,2,2,8,165
53721,3,0,19,3,,10,233
53722,6,0,12,1,5,,226
53723,4,1,24,1,2,1,161
53724,3,0,12,4,5,8,199
53725,4,1,19,1,,8,234
53726,11,0,19,1,2,3,146
53727,8,1,14,3,3,3,162
53728,6,1,19,2,2,,219
53729,6,0,12,2,3,3,180
53730,3,0,16,2,3,3,152
53731,4,0,12,,5,9,263
53732,2,0,19,2,2,,210
53733,5,0,15,1,2,4,157
53734,6,0,13,,9,9,291
53735,4,0,15,1,2,3,192
53736,4,0,15,1,2,3,148
53737,3,0,14,2,2,4,159
53738,2,0,15,1,2,4,169
53739,5,0,19,3,4,13,173
53740,10,0,16,1,3,3,178
53741,3,0,14,5,6,9,162
53742,9,0,13,2,2,1,173
53743,3,0,14,1,2,1,138
53744,2,0,25,2,3,9,174
53745,5,0,15,1,2,,230
53746,9,0,,3,7,10,295
53747,5,0,16,2,2,3,154
53748,7,0,12,1,2,1,183
53749,2,1,24,3,11,11,171
53750,3,0,14,2,2,1,149
53751,4,1,12,1,2,1,157
53752,3,0,14,1,2,1,145
53753,7,1,19,1,3,,227
53754,3,0,15,2,2,,211
53755,2,0,22,1,2,4,146
53756,2,1,17,1,2,3,165
53757,10,0,12,1,2,3,163
53758,5,1,18,2,2,3,171
53759,9,0,12,1,2,1,151
53760,3,0,15,1,2,1,141
53761,2,0,15,2,2,4,174
53762,6,0,26,2,2,3,173
53763,2,0,14,1,2,3,157
53764,3,0,15,2,2,8,190
53765,4,1,18,1,2,1,189
53766,4,0,26,1,,1,237
53767,5,0,21,,2,13,285
53768,8,0,14,1,2,8,149
53769,5,0,14,,15,18,288
53770,6,0,19,1,3,3,209
53771,10,0,13,,6,2,291
53772,3,0,20,2,4,,211
53773,2,0,15,2,2,3,148
53774,5,0,15,2,2,1,145
53775,3,1,15,8,9,7,196
53776,3,0,13,7,8,8,166
53777,3,1,14,,14,10,269
53778,2,1,26,1,6,8,148
53779,6,0,15,2,2,1,173
53780,3,0,18,1,4,8,168
53781,5,0,14,1,2,,222
53782,3,0,14,1,2,3,168
53783,6,0,21,2,2,4,146
53784,4,1,15,13,14,,226
53785,2,0,13,3,8,2,180
53786,3,1,13,2,6,8,177
53787,3,1,22,,8,8,289
53788,2,0,15,1,2,1,148
53789,5,1,19,3,3,3,166
53790,3,0,13,7,8,8,199
53791,2,0,24,3,5,3,149
53792,5,0,13,2,3,6,184
53793,5,1,22,1,2,3,151
53794,10,0,15,2,8,8,189
53795,8,0,19,2,2,1,150
53796,4,0,14,3,3,3,189
53797,3,0,12,4,7,,222
53798,5,0,12,1,2,3,186
53799,3,0,20,1,2,3,150
53800,5,0,13,1,2,,218
53801,3,1,13,2,2,1,146
53802,2,0,17,2,2,,227
53803,6,0,12,1,2,5,174
53804,6,0,15,2,2,3,166
53805,10,0,13,8,8,7,149
53806,3,0,14,1,2,1,155
53807,3,0,,3,3,14,321
53808,11,0,18,2,3,2,180
53809,3,0,22,2,2,1,146
53810,2,0,12,6,8,,224
53811,4,0,13,1,2,3,167
53812,8,0,14,2,2,1,193
53813,3,1,19,1,2,6,172
53814,5,1,17,2,2,5,186
53815,4,0,12,5,8,7,207
53816,3,0,20,1,2,,214
53817,6,1,,1,2,1,318
53818,4,0,17,3,3,3,146
53819,5,1,14,2,2,3,181
53820,10,0,,2,2,2,321
53821,3,0,18,6,7,9,159
53822,3,0,15,3,8,8,176
53823,3,0,16,1,2,3,171
53824,7,0,13,2,2,3,174
53825,3,0,19,2,2,2,152
53826,3,0,,2,2,13,301
53827,3,1,18,1,2,1,149
53828,3,1,15,1,2,4,153
53829,4,1,16,4,,14,237
53830,5,0,18,2,2,3,158
53831,2,1,,2,2,11,315
53832,3,0,13,1,2,2,146
53833,3,1,15,2,2,5,183
53834,3,0,16,1,5,6,169
53835,9,0,14,1,2,4,178
53836,11,1,13,1,2,2,172
53837,3,0,14,6,8,3,172
53838,3,0,15,1,2,5,157
53839,4,0,14,5,8,8,179
53840,3,0,12,1,2,8,166
53841,3,0,12,1,2,11,177
53842,2,0,22,2,2,1,25
53843,3,0,19,2,3,3,156
53844,3,1,13,1,2,1,141
53845,5,0,,2,2,1,322
53846,2,0,16,1,2,8,156
53847,3,0,14,2,15,,229
53848,3,0,13,3,3,10,166
53849,5,0,18,1,2,3,183
53850,2,0,14,4,4,9,175
53851,3,0,20,3,4,10,183
53852,5,1,20,2,2,3,203
53853,11,0,18,5,7,,228
53854,3,0,12,2,8,8,164
53855,8,1,16,2,4,4,204
53856,6,1,12,2,2,3,182
53857,4,0,26,,3,3,277
53858,8,1,15,2,3,3,179
53859,3,1,14,2,2,4,163
53860,9,0,18,1,2,3,160
53861,4,0,14,1,2,3,151
53862,5,1,15,1,2,4,147
53863,11,0,12,2,2,5,184
53864,6,0,13,2,2,3,205
53865,3,0,18,1,2,8,177
53866,6,0,22,2,2,1,178
53867,5,0,17,,2,3,289
53868,7,0,16,2,,12,258
53869,3,0,20,1,3,3,153
53870,3,0,13,8,8,10,179
53871,4,0,12,1,2,4,145
53872,4,1,20,,3,13,265
53873,2,0,16,2,2,3,169
53874,8,0,21,2,2,5,193
53875,5,0,,3,5,8,299
53876,3,0,,5,7,12,301
53877,5,1,25,4,7,8,171
53878,9,0,16,3,3,10,172
53879,3,1,14,1,2,10,167
53880,3,0,15,2,2,5,180
53881,2,0,14,1,2,7,180
53882,3,0,12,1,2,3,180
53883,6,1,17,2,3,3,151
53884,3,0,23,2,4,4,149
53885,8,0,15,,2,3,285
53886,6,0,15,,2,1,279
53887,5,1,17,1,2,3,196
53888,3,0,12,1,2,3,152
53889,3,1,26,1,2,3,179
53890,8,0,15,2,2,3,178
53891,6,1,19,3,3,3,157
53892,3,1,12,2,2,3,165
53893,9,0,20,1,2,1,158
53894,5,0,16,1,2,3,195
53895,4,1,12,5,8,8,152
53896,3,0,13,2,2,1,139
53897,3,0,21,6,6,8,151
53898,7,0,13,2,2,3,160
53899,3,0,15,5,5,14,165
53900,5,0,21,1,,1,234
53901,3,0,19,3,3,14,145
53902,3,0,15,1,2,,220
53903,3,0,13,4,9,8,154
53904,3,1,22,2,2,3,148
53905,3,1,20,7,7,8,204
53906,2,1,15,2,2,5,174
53907,3,1,18,1,9,9,203
53908,3,0,17,1,2,5,169
53909,3,0,13,7,9,,217
53910,11,0,18,2,2,3,155
53911,5,0,16,4,7,8,170
53912,5,0,24,4,,5,232
53913,3,0,12,1,2,1,141
53914,9,0,12,2,,11,254
53915,3,0,16,1,2,3,148
53916,3,0,,4,9,7,292
53917,8,0,14,1,2,4,159
53918,3,0,15,1,2,4,160
53919,8,0,20,1,2,3,189
53920,4,1,17,1,2,1,190
53921,3,0,14,2,2,3,164
53922,8,0,15,2,2,10,181
53923,4,0,17,1,2,8,194
53924,3,0,13,1,2,9,154
53925,9,0,12,1,2,1,175
53926,6,1,13,1,2,,229
53927,7,1,14,3,3,3,186
53928,8,0,16,1,2,1,192
53929,3,0,14,2,2,3,158
53930,4,0,21,2,2,5,177
53931,3,1,16,4,6,9,190
53932,5,0,14,2,2,,221
53933,3,0,,2,13,9,323
53934,6,0,22,2,2,,223
53935,2,0,17,1,2,8,175
53936,2,0,15,2,3,2,146
53937,8,0,12,2,2,3,147
53938,3,0,20,1,2,3,208
53939,3,0,12,2,2,5,159
53940,3,0,14,2,3,3,153
53941,10,1,13,1,2,3,188
53942,4,0,12,1,2,8,196
53943,2,1,15,1,2,3,154
53944,10,0,16,1,2,8,176
53945,5,0,13,1,2,5,170
53946,4,1,21,1,2,,211
53947,6,0,15,1,2,6,150
53948,4,0,14,2,2,1,207
53949,3,0,14,1,2,1,146
53950,5,0,17,2,2,8,178
53951,4,0,15,2,2,8,152
53952,5,1,17,1,2,1,183
53953,11,1,17,2,2,1,149
53954,10,0,23,2,2,5,153
53955,10,0,,1,2,1,315
53956,7,0,16,1,2,8,156
53957,3,0,21,2,2,5,148
53958,3,1,15,2,2,8,165
53959,6,1,21,1,,3,255
53960,2,0,14,1,2,9,160
53961,7,0,13,2,3,3,185
53962,3,0,14,2,2,1,152
53963,3,0,12,1,2,5,162
53964,3,1,18,1,2,1,149
53965,3,0,15,3,6,8,180
53966,4,0,12,3,,3,256
53967,3,0,15,1,2,4,167
53968,9,1,,2,3,3,318
53969,9,1,14,2,6,8,208
53970,3,1,13,2,3,4,148
53971,4,0,14,5,5,8,166
53972,3,1,19,1,8,8,183
53973,8,0,20,7,8,7,156
53974,3,0,12,1,2,4,145
53975,9,0,22,3,,3,260
53976,10,0,16,3,3,3,205
53977,6,0,18,2,2,3,159
53978,7,0,19,2,2,1,180
53979,4,0,15,1,2,8,183
53980,7,0,14,4,4,9,151
53981,6,0,18,1,2,8,178
53982,3,0,16,1,2,9,167
53983,4,0,19,2,3,3,166
53984,6,0,14,1,2,3,149
53985,5,0,13,2,2,3,194
53986,2,1,14,1,14,,229
53987,11,0,15,1,2,,222
53988,2,1,12,1,2,5,146
53989,6,0,23,2,4,,214
53990,6,0,18,1,2,4,190
53991,3,0,22,1,5,9,193
53992,6,0,23,11,15,15,25
53993,2,0,17,2,2,4,152
53994,10,1,13,3,15,,228
53995,4,0,13,8,8,8,169
53996,6,0,16,2,2,8,194
53997,4,0,15,3,3,,221
53998,3,0,26,2,2,3,161
53999,4,1,21,1,2,4,179
54000,3,0,14,1,2,3,172
54001,4,1,15,,3,3,283
54002,3,0,17,2,2,1,140
54003,2,0,18,2,2,1,155
54004,6,1,16,2,3,1,148
54005,6,0,23,4,6,8,177
54006,6,1,23,1,2,1,195
54007,3,0,21,6,8,8,182
54008,2,1,15,2,2,3,149
54009,3,0,14,2,4,11,163
54010,10,0,14,2,2,1,171
54011,5,0,23,2,4,4,154
54012,6,0,13,2,3,1,146
54013,5,0,15,2,5,,211
54014,3,0,16,1,3,3,152
54015,10,0,18,2,2,7,189
54016,6,0,14,2,2,1,165
54017,9,1,13,3,3,,224
54018,4,0,13,2,,9,257
54019,3,0,22,5,6,9,160
54020,3,0,12,2,2,1,153
54021,9,0,,4,7,15,319
54022,6,0,,4,13,10,322
54023,3,1,25,2,2,1,149
54024,7,0,22,1,2,8,198
54025,2,0,20,8,8,4,173
54026,10,0,15,2,3,3,164
54027,10,0,21,1,2,5,152
54028,3,0,20,2,2,1,154
54029,3,0,14,1,2,1,136
54030,3,1,24,2,2,1,150
54031,3,1,14,2,2,8,182
54032,3,0,12,1,2,3,167
54033,4,1,14,1,2,,222
54034,5,0,15,1,2,3,146
54035,7,1,23,1,2,5,168
54036,2,1,12,2,2,3,173
54037,2,0,14,1,4,9,184
54038,3,0,22,2,2,9,164
54039,4,0,,10,12,17,293
54040,3,1,14,1,2,1,154
54041,2,0,15,1,2,8,190
54042,5,0,,1,5,8,297
54043,4,0,16,3,3,3,175
54044,3,1,24,4,4,1,148
54045,3,0,17,1,2,1,151
54046,4,0,17,2,2,4,180
54047,7,0,22,2,2,5,169
54048,11,0,14,4,,8,258
54049,4,1,12,1,2,5,191
54050,5,1,13,1,2,2,206
54051,10,0,13,3,3,3,165
54052,2,0,19,3,8,8,150
54053,6,0,13,2,2,4,179
54054,3,0,15,1,2,10,180
54055,3,1,13,1,2,8,193
54056,3,0,18,2,2,1,136
54057,8,0,20,1,2,3,182
54058,3,0,12,2,2,3,147
54059,3,1,16,4,7,12,182
54060,5,1,12,3,3,,224
54061,10,0,19,1,2,8,180
54062,6,0,17,1,2,1,179
54063,3,0,26,5,8,10,177
54064,3,1,17,2,2,8,146
54065,6,1,,2,2,1,304
54066,5,1,15,1,2,4,149
54067,4,0,20,2,2,4,173
54068,5,0,,3,5,4,317
54069,5,1,13,1,2,1,176
54070,3,0,13,2,2,1,154
54071,2,0,17,1,2,5,25
54072,3,0,15,1,2,5,146
54073,3,1,14,1,3,4,156
54074,3,0,23,2,2,3,153
54075,3,0,22,2,3,,224
54076,3,0,19,2,2,,211
54077,2,0,14,4,8,7,154
54078,2,0,13,2,2,3,179
54079,7,0,19,1,2,3,192
54080,3,0,22,2,9,8,175
54081,7,0,13,1,2,4,149
54082,6,0,15,1,2,1,154
54083,3,1,12,2,2,10,177
54084,3,0,15,1,2,8,166
54085,10,0,25,1,2,,222
54086,3,1,12,1,2,9,181
54087,8,1,14,3,3,,229
54088,5,0,12,1,3,4,154
54089,3,0,21,3,3,9,185
54090,3,0,18,2,2,10,200
54091,2,1,12,2,2,3,155
54092,6,1,,2,2,5,321
54093,3,1,12,2,2,1,136
54094,2,0,13,5,,11,258
54095,3,0,13,3,4,8,168
54096,6,0,21,4,,9,235
54097,8,1,20,1,2,5,169
54098,3,0,13,2,2,3,171
54099,3,0,14,2,2,5,151
54100,3,0,12,3,10,5,188
54101,5,0,15,2,6,11,182
54102,6,0,15,1,2,3,147
54103,3,0,14,1,2,8,162
54104,8,1,20,1,2,3,165
54105,4,0,24,2,13,,211
54106,3,0,13,1,2,1,145
54107,2,0,16,5,6,9,169
54108,2,0,20,2,2,3,156
54109,4,0,12,3,8,8,178
54110,8,1,18,1,2,3,179
54111,5,0,23,1,2,1,153
54112,2,0,19,1,,13,245
54113,9,1,12,1,3,3,152
54114,2,0,13,1,2,3,159
54115,3,0,20,1,2,9,176
54116,2,1,14,6,9,2,37
54117,3,0,14,4,5,2,153
54118,10,0,20,1,2,1,149
54119,2,0,15,1,3,3,148
54120,9,0,14,2,2,8,166
54121,5,0,13,2,,12,257
54122,3,0,20,4,6,,229
54123,3,1,26,,7,9,262
54124,2,1,23,2,2,5,174
54125,4,0,16,2,2,1,160
54126,8,1,13,1,2,3,149
54127,3,1,12,2,2,3,149
54128,4,0,,1,2,4,319
54129,3,0,20,2,2,1,143
54130,2,0,20,4,4,5,201
54131,9,0,14,2,2,3,176
54132,3,0,22,1,2,10,188
54133,11,1,15,3,3,3,173
54134,7,0,,2,5,15,314
54135,10,0,12,7,10,9,148
